"","logFC","logCPM","LR","PValue","FDR","gene_name","gene_type"
"ENSG00000233247",2.25220139122309,-3.14235762107539,1301.30762944535,5.87564585984472e-285,7.62833575077621e-285,"UBE2E4P","processed_pseudogene"
"ENSG00000233324",2.18744766795606,-3.82876793452331,650.653813485746,1.61034796969154e-143,1.93232341876169e-143,"EEF1A1P34","processed_pseudogene"
"ENSG00000233487",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"RPSAP69","transcribed_processed_pseudogene"
"ENSG00000233850",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"AC103563.7","lncRNA"
"ENSG00000233922",2.25220139122309,-3.14235762107539,1301.30762944535,5.87564585984472e-285,7.62833575077621e-285,"LINC01694","lncRNA"
"ENSG00000234093",2.18744766795606,-3.82876793452331,650.653813485746,1.61034796969154e-143,1.93232341876169e-143,"RPS15AP11","processed_pseudogene"
"ENSG00000234155",2.10217606996699,-3.23824114348167,1077.69599767629,2.32582691962639e-236,2.94797843919298e-236,"LINC02535","lncRNA"
"ENSG00000234206",2.18744766795606,-3.82876793452331,650.653813485746,1.61034796969154e-143,1.93232341876169e-143,"AL121957.1","lncRNA"
"ENSG00000234282",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"AL109809.2","unprocessed_pseudogene"
"ENSG00000234345",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"ELF2P1","processed_pseudogene"
"ENSG00000235743",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"AL139231.1","lncRNA"
"ENSG00000235760",2.85226265931772,-3.43872361189995,1381.35089635593,2.37103679382009e-302,3.10317425111795e-302,"MSH2-OT1","lncRNA"
"ENSG00000235847",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"LDHAP7","processed_pseudogene"
"ENSG00000236133",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"LINC01069","lncRNA"
"ENSG00000236854",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"LINC00486","lncRNA"
"ENSG00000237361",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"TUSC8","lncRNA"
"ENSG00000237709",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"EEF1A1P28","processed_pseudogene"
"ENSG00000237880",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"LINC01885","lncRNA"
"ENSG00000238141",2.85226265931772,-3.43872361189995,1381.35089635593,2.37103679382009e-302,3.10317425111795e-302,"BRWD1-AS1","lncRNA"
"ENSG00000238178",2.85226265931772,-3.43872361189995,1381.35089635593,2.37103679382009e-302,3.10317425111795e-302,"AC078993.1","lncRNA"
"ENSG00000239819",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"IGKV1D-8","IG_V_gene"
"ENSG00000240423",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"LINC00636","lncRNA"
"ENSG00000240747",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"KRBOX1","protein_coding"
"ENSG00000241111",2.85226265931772,-3.43872361189995,1381.35089635593,2.37103679382009e-302,3.10317425111795e-302,"PRICKLE2-AS1","lncRNA"
"ENSG00000241345",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"AC004690.2","lncRNA"
"ENSG00000246145",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"RRS1-AS1","lncRNA"
"ENSG00000246640",2.18744766795606,-3.82876793452331,650.653813485746,1.61034796969154e-143,1.93232341876169e-143,"PICART1","lncRNA"
"ENSG00000248469",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AC139491.1","lncRNA"
"ENSG00000249109",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC140125.2","lncRNA"
"ENSG00000250331",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"LINC01340","lncRNA"
"ENSG00000250378",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AC114296.1","lncRNA"
"ENSG00000250643",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AC083906.3","lncRNA"
"ENSG00000251271",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"ALG1L7P","unprocessed_pseudogene"
"ENSG00000251459",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC013724.1","lncRNA"
"ENSG00000253395",2.25220139122309,-3.14235762107539,1301.30762944535,5.87564585984472e-285,7.62833575077621e-285,"AP003469.2","lncRNA"
"ENSG00000253433",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"NCRNA00250","lncRNA"
"ENSG00000253819",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"LINC01151","lncRNA"
"ENSG00000253894",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC011124.2","lncRNA"
"ENSG00000254519",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"AC044839.1","lncRNA"
"ENSG00000254532",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"AL358944.1","lncRNA"
"ENSG00000254896",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"OPCML-IT1","lncRNA"
"ENSG00000255087",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AP001993.1","lncRNA"
"ENSG00000255362",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"LINC02761","lncRNA"
"ENSG00000255916",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AC148477.1","lncRNA"
"ENSG00000255967",2.25220139122309,-3.14235762107539,1301.30762944535,5.87564585984472e-285,7.62833575077621e-285,"HADHAP2","processed_pseudogene"
"ENSG00000257434",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"AC073525.1","lncRNA"
"ENSG00000257951",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"AC126177.5","unprocessed_pseudogene"
"ENSG00000259362",2.25220139122309,-3.14235762107539,1301.30762944535,5.87564585984472e-285,7.62833575077621e-285,"AC046168.1","lncRNA"
"ENSG00000259584",2.66278505635462,-3.55739512035403,1129.07519279787,1.58355038986631e-247,2.02160608005013e-247,"AC021755.2","lncRNA"
"ENSG00000259821",2.4446051461732,-3.68671021465304,884.622296061254,2.16162666454537e-194,2.67515147963785e-194,"AC018845.1","lncRNA"
"ENSG00000260103",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC012435.2","transcribed_processed_pseudogene"
"ENSG00000260602",2.4446051461732,-3.68671021465304,884.622296061254,2.16162666454537e-194,2.67515147963785e-194,"HMGN2P40","processed_pseudogene"
"ENSG00000261268",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC112236.1","lncRNA"
"ENSG00000261325",2.85226265931772,-3.43872361189995,1381.35089635593,2.37103679382009e-302,3.10317425111795e-302,"LINC02192","lncRNA"
"ENSG00000261592",2.85226265931772,-3.43872361189995,1381.35089635593,2.37103679382009e-302,3.10317425111795e-302,"AC010531.3","lncRNA"
"ENSG00000261711",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"FRG2DP","transcribed_unprocessed_pseudogene"
"ENSG00000263698",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC012417.1","lncRNA"
"ENSG00000265888",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"DSCAS","lncRNA"
"ENSG00000265962",2.10217606996699,-3.23824114348167,1077.69599767629,2.32582691962639e-236,2.94797843919298e-236,"GACAT2","lncRNA"
"ENSG00000266213",2.4446051461732,-3.68671021465304,884.622296061254,2.16162666454537e-194,2.67515147963785e-194,"AC107892.1","lncRNA"
"ENSG00000266217",2.85226265931772,-3.43872361189995,1381.35089635593,2.37103679382009e-302,3.10317425111795e-302,"CTSLP2","unprocessed_pseudogene"
"ENSG00000266248",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"AC011474.2","lncRNA"
"ENSG00000266489",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AC007922.3","lncRNA"
"ENSG00000267799",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"MAN1A2P1","processed_pseudogene"
"ENSG00000268297",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"CLEC4GP1","unprocessed_pseudogene"
"ENSG00000268621",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"IGFL2-AS1","lncRNA"
"ENSG00000268883",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"PNMA6B","unprocessed_pseudogene"
"ENSG00000268926",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AL354861.3","lncRNA"
"ENSG00000269345",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"VN1R85P","unprocessed_pseudogene"
"ENSG00000269553",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"U62631.1","lncRNA"
"ENSG00000269889",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AC078802.1","lncRNA"
"ENSG00000269945",2.10217606996699,-3.23824114348167,1077.69599767629,2.32582691962639e-236,2.94797843919298e-236,"AC004817.4","lncRNA"
"ENSG00000270230",2.18744766795606,-3.82876793452331,650.653813485746,1.61034796969154e-143,1.93232341876169e-143,"MTND6P22","processed_pseudogene"
"ENSG00000271727",2.25220139122309,-3.14235762107539,1301.30762944535,5.87564585984472e-285,7.62833575077621e-285,"AL357054.2","lncRNA"
"ENSG00000271848",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"AC073389.2","lncRNA"
"ENSG00000272157",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"AC107373.2","lncRNA"
"ENSG00000272369",2.18744766795606,-3.82876793452331,650.653813485746,1.61034796969154e-143,1.93232341876169e-143,"AC008035.1","lncRNA"
"ENSG00000272457",2.18744766795606,-3.82876793452331,650.653813485746,1.61034796969154e-143,1.93232341876169e-143,"AC113194.1","lncRNA"
"ENSG00000272483",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"AC022001.3","lncRNA"
"ENSG00000272583",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"AL592494.2","lncRNA"
"ENSG00000273113",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"AC133528.1","lncRNA"
"ENSG00000273476",2.10217606996699,-3.23824114348167,1077.69599767629,2.32582691962639e-236,2.94797843919298e-236,"AL133215.3","lncRNA"
"ENSG00000273523",2.10217606996699,-3.23824114348167,1077.69599767629,2.32582691962639e-236,2.94797843919298e-236,"AL139082.1","lncRNA"
"ENSG00000273706",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"LHX1","protein_coding"
"ENSG00000274002",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AL135999.3","lncRNA"
"ENSG00000276462",2.4446051461732,-3.68671021465304,884.622296061254,2.16162666454537e-194,2.67515147963785e-194,"BX255923.2","lncRNA"
"ENSG00000277268",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"LHX1-DT","lncRNA"
"ENSG00000278456",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AC015712.7","lncRNA"
"ENSG00000278911",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC015819.3","lncRNA"
"ENSG00000279078",2.66278505635462,-3.55739512035403,1129.07519279787,1.58355038986631e-247,2.02160608005013e-247,"SND1-IT1","lncRNA"
"ENSG00000279113",2.66278505635462,-3.55739512035403,1129.07519279787,1.58355038986631e-247,2.02160608005013e-247,"AC148477.7","TEC"
"ENSG00000279811",2.25220139122309,-3.14235762107539,1301.30762944535,5.87564585984472e-285,7.62833575077621e-285,"AC093330.2","TEC"
"ENSG00000279901",2.25220139122309,-3.14235762107539,1301.30762944535,5.87564585984472e-285,7.62833575077621e-285,"AC092117.2","TEC"
"ENSG00000280217",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"AC126564.1","TEC"
"ENSG00000282012",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AP000357.2","lncRNA"
"ENSG00000282375",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC100797.4","lncRNA"
"ENSG00000283025",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"AC027045.3","lncRNA"
"ENSG00000283453",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC244258.1","transcribed_unprocessed_pseudogene"
"ENSG00000283662",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AC138904.3","lncRNA"
"ENSG00000283982",2.4446051461732,-3.68671021465304,884.622296061254,2.16162666454537e-194,2.67515147963785e-194,"AL445623.2","lncRNA"
"ENSG00000284703",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AL805961.1","lncRNA"
"ENSG00000285454",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC111006.1","lncRNA"
"ENSG00000285614",2.10217606996699,-3.23824114348167,1077.69599767629,2.32582691962639e-236,2.94797843919298e-236,"AC026100.1","lncRNA"
"ENSG00000285634",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AL583827.1","lncRNA"
"ENSG00000285675",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC023385.1","lncRNA"
"ENSG00000285738",2.18744766795606,-3.82876793452331,650.653813485746,1.61034796969154e-143,1.93232341876169e-143,"AC098969.1","lncRNA"
"ENSG00000285883",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AC123784.1","lncRNA"
"ENSG00000285885",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AC092058.1","lncRNA"
"ENSG00000286001",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC021087.5","protein_coding"
"ENSG00000286043",2.25220139122309,-3.14235762107539,1301.30762944535,5.87564585984472e-285,7.62833575077621e-285,"AC091214.1","lncRNA"
"ENSG00000286085",2.4446051461732,-3.68671021465304,884.622296061254,2.16162666454537e-194,2.67515147963785e-194,"AL109653.3","lncRNA"
"ENSG00000286191",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AL158195.1","lncRNA"
"ENSG00000286269",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC092661.1","lncRNA"
"ENSG00000286286",2.4446051461732,-3.68671021465304,884.622296061254,2.16162666454537e-194,2.67515147963785e-194,"AL158065.1","lncRNA"
"ENSG00000286544",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"AL359502.2","lncRNA"
"ENSG00000286596",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"AC098595.1","lncRNA"
"ENSG00000286654",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC092636.1","lncRNA"
"ENSG00000286667",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AC010641.2","lncRNA"
"ENSG00000286849",2.4446051461732,-3.68671021465304,884.622296061254,2.16162666454537e-194,2.67515147963785e-194,"AC009152.6","lncRNA"
"ENSG00000286980",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC020584.1","lncRNA"
"ENSG00000286998",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"AC103974.2","lncRNA"
"ENSG00000287051",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"AC121757.2","lncRNA"
"ENSG00000287184",2.4446051461732,-3.68671021465304,884.622296061254,2.16162666454537e-194,2.67515147963785e-194,"AC007269.1","lncRNA"
"ENSG00000287264",2.66278505635462,-3.55739512035403,1129.07519279787,1.58355038986631e-247,2.02160608005013e-247,"AP003778.1","lncRNA"
"ENSG00000287272",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC007786.4","lncRNA"
"ENSG00000287303",2.85226265931772,-3.43872361189995,1381.35089635593,2.37103679382009e-302,3.10317425111795e-302,"AP006248.5","lncRNA"
"ENSG00000287590",4.64376909512149,-4.34095378317238,918.842688360058,7.86490459833529e-202,9.79434726751938e-202,"AC090820.2","lncRNA"
"ENSG00000287677",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AC025839.1","lncRNA"
"ENSG00000287744",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"AC005998.1","lncRNA"
"ENSG00000287869",3.16984435842518,-4.84559074060165,306.28084613687,1.41069418988004e-68,1.59741611405202e-68,"AC073349.5","lncRNA"
"ENSG00000287905",5.04430614493442,-4.14235762107499,1225.12361058027,2.11487388564725e-268,2.72433806503618e-268,"AC136431.2","lncRNA"
"ENSG00000287935",2.85226265931772,-3.43872361189995,1381.35089635593,2.37103679382009e-302,3.10317425111795e-302,"AC136297.1","lncRNA"
"ENSG00000287971",2.18744766795606,-3.82876793452331,650.653813485746,1.61034796969154e-143,1.93232341876169e-143,"AC093642.6","lncRNA"
"ENSG00000288541",4.08737745438594,-4.57131936288525,612.561766636536,3.10142633563394e-135,3.69185301080972e-135,"AL353732.2","lncRNA"
"ENSG00000288543",2.4446051461732,-3.68671021465304,884.622296061254,2.16162666454537e-194,2.67515147963785e-194,"AL035409.2","lncRNA"
